tier,division,match_id,label
GRANDMASTERS,GR,NA1_4559633498,1
GRANDMASTERS,GR,NA1_4559631866,0
GRANDMASTERS,GR,NA1_4558905440,1
GRANDMASTERS,GR,NA1_4558886226,0
GRANDMASTERS,GR,NA1_4558857502,1
GRANDMASTERS,GR,NA1_4558836492,0
GRANDMASTERS,GR,NA1_4558824089,1
GRANDMASTERS,GR,NA1_4558806684,0
GRANDMASTERS,GR,NA1_4558787654,1
GRANDMASTERS,GR,NA1_4558765695,0
GRANDMASTERS,GR,NA1_4558760740,0
GRANDMASTERS,GR,NA1_4558731722,0
GRANDMASTERS,GR,NA1_4558727116,0
GRANDMASTERS,GR,NA1_4558707662,0
GRANDMASTERS,GR,NA1_4558680893,0
GRANDMASTERS,GR,NA1_4558662650,0
GRANDMASTERS,GR,NA1_4558654196,1
GRANDMASTERS,GR,NA1_4558649192,1
GRANDMASTERS,GR,NA1_4589558987,1
GRANDMASTERS,GR,NA1_4589540342,1
GRANDMASTERS,GR,NA1_4589525532,1
GRANDMASTERS,GR,NA1_4589290328,0
GRANDMASTERS,GR,NA1_4589264027,1
GRANDMASTERS,GR,NA1_4589225203,1
GRANDMASTERS,GR,NA1_4589186084,0
GRANDMASTERS,GR,NA1_4589137916,0
GRANDMASTERS,GR,NA1_4589092076,0
GRANDMASTERS,GR,NA1_4589041349,1
GRANDMASTERS,GR,NA1_4585801983,1
GRANDMASTERS,GR,NA1_4585767199,1
GRANDMASTERS,GR,NA1_4585746964,0
GRANDMASTERS,GR,NA1_4585278099,1
GRANDMASTERS,GR,NA1_4585017912,0
GRANDMASTERS,GR,NA1_4584971729,0
GRANDMASTERS,GR,NA1_4584928650,1
GRANDMASTERS,GR,NA1_4584897453,0
GRANDMASTERS,GR,NA1_4584868458,1
GRANDMASTERS,GR,NA1_4584837164,1
GRANDMASTERS,GR,NA1_4584794649,0
GRANDMASTERS,GR,NA1_4584516867,0
GRANDMASTERS,GR,NA1_4584490767,0
GRANDMASTERS,GR,NA1_4584172573,0
GRANDMASTERS,GR,NA1_4584153430,1
GRANDMASTERS,GR,NA1_4584135892,1
GRANDMASTERS,GR,NA1_4584105323,1
GRANDMASTERS,GR,NA1_4584075959,0
GRANDMASTERS,GR,NA1_4584007357,0
GRANDMASTERS,GR,NA1_4583644138,1
GRANDMASTERS,GR,NA1_4583632076,0
GRANDMASTERS,GR,NA1_4583622485,0
GRANDMASTERS,GR,NA1_4583298997,1
GRANDMASTERS,GR,NA1_4583258867,0
GRANDMASTERS,GR,NA1_4579865288,1
GRANDMASTERS,GR,NA1_4579855831,1
GRANDMASTERS,GR,NA1_4579017491,0
GRANDMASTERS,GR,NA1_4578998794,0
GRANDMASTERS,GR,NA1_4578930143,1
GRANDMASTERS,GR,NA1_4578682775,0
GRANDMASTERS,GR,NA1_4578643749,1
GRANDMASTERS,GR,NA1_4578607572,1
GRANDMASTERS,GR,NA1_4578570286,0
GRANDMASTERS,GR,NA1_4578511841,1
GRANDMASTERS,GR,NA1_4578469930,1
GRANDMASTERS,GR,NA1_4578409084,1
GRANDMASTERS,GR,NA1_4578379250,1
GRANDMASTERS,GR,NA1_4577943013,0
GRANDMASTERS,GR,NA1_4577910185,1
GRANDMASTERS,GR,NA1_4577873698,0
GRANDMASTERS,GR,NA1_4590111497,1
GRANDMASTERS,GR,NA1_4590085372,1
GRANDMASTERS,GR,NA1_4589725464,1
GRANDMASTERS,GR,NA1_4589697632,0
GRANDMASTERS,GR,NA1_4589665117,0
GRANDMASTERS,GR,NA1_4589393491,0
GRANDMASTERS,GR,NA1_4589312072,1
GRANDMASTERS,GR,NA1_4589223110,0
GRANDMASTERS,GR,NA1_4589147624,0
GRANDMASTERS,GR,NA1_4589126866,1
GRANDMASTERS,GR,NA1_4589083826,0
GRANDMASTERS,GR,NA1_4589025207,1
GRANDMASTERS,GR,NA1_4588928327,0
GRANDMASTERS,GR,NA1_4588909764,0
GRANDMASTERS,GR,NA1_4588823691,0
GRANDMASTERS,GR,NA1_4588790012,0
GRANDMASTERS,GR,NA1_4588558888,1
GRANDMASTERS,GR,NA1_4588536761,0
GRANDMASTERS,GR,NA1_4588501943,1
GRANDMASTERS,GR,NA1_4588464429,1
GRANDMASTERS,GR,NA1_4588365497,0
GRANDMASTERS,GR,NA1_4588275992,1
GRANDMASTERS,GR,NA1_4588235377,1
GRANDMASTERS,GR,NA1_4588158616,1
GRANDMASTERS,GR,NA1_4588146826,0
GRANDMASTERS,GR,NA1_4588053991,0
GRANDMASTERS,GR,NA1_4588025326,1
GRANDMASTERS,GR,NA1_4587284816,0
GRANDMASTERS,GR,NA1_4587251899,0
GRANDMASTERS,GR,NA1_4587226354,1
GRANDMASTERS,GR,NA1_4587119577,0
GRANDMASTERS,GR,NA1_4587087788,1
GRANDMASTERS,GR,NA1_4586678663,1
GRANDMASTERS,GR,NA1_4586642918,0
GRANDMASTERS,GR,NA1_4586120669,1
GRANDMASTERS,GR,NA1_4586078150,0
GRANDMASTERS,GR,NA1_4585774825,0
GRANDMASTERS,GR,NA1_4585702497,1
GRANDMASTERS,GR,NA1_4585339491,1
GRANDMASTERS,GR,NA1_4585219943,1
GRANDMASTERS,GR,NA1_4585068033,0
GRANDMASTERS,GR,NA1_4585046275,1
GRANDMASTERS,GR,NA1_4585026456,1
GRANDMASTERS,GR,NA1_4585024002,0
GRANDMASTERS,GR,NA1_4584998267,0
GRANDMASTERS,GR,NA1_4584972824,1
GRANDMASTERS,GR,NA1_4584891156,0
GRANDMASTERS,GR,NA1_4584571741,0
GRANDMASTERS,GR,NA1_4584491708,1
GRANDMASTERS,GR,NA1_4584479271,1
GRANDMASTERS,GR,NA1_4588254422,1
GRANDMASTERS,GR,NA1_4588199280,0
GRANDMASTERS,GR,NA1_4588140588,1
GRANDMASTERS,GR,NA1_4588113221,1
GRANDMASTERS,GR,NA1_4588083913,1
GRANDMASTERS,GR,NA1_4588059956,1
GRANDMASTERS,GR,NA1_4585506124,1
GRANDMASTERS,GR,NA1_4582890458,0
GRANDMASTERS,GR,NA1_4582870105,0
GRANDMASTERS,GR,NA1_4582849071,1
GRANDMASTERS,GR,NA1_4579131451,0
GRANDMASTERS,GR,NA1_4578317616,0
GRANDMASTERS,GR,NA1_4578273602,1
GRANDMASTERS,GR,NA1_4578260792,0
GRANDMASTERS,GR,NA1_4578234749,1
GRANDMASTERS,GR,NA1_4577541166,0
GRANDMASTERS,GR,NA1_4577518417,0
GRANDMASTERS,GR,NA1_4576756725,0
GRANDMASTERS,GR,NA1_4575910031,0
GRANDMASTERS,GR,NA1_4575884376,1
GRANDMASTERS,GR,NA1_4582035467,1
GRANDMASTERS,GR,NA1_4581998531,1
GRANDMASTERS,GR,NA1_4581946227,0
GRANDMASTERS,GR,NA1_4581918052,1
GRANDMASTERS,GR,NA1_4581891616,1
GRANDMASTERS,GR,NA1_4581873305,1
GRANDMASTERS,GR,NA1_4581463665,0
GRANDMASTERS,GR,NA1_4581436812,1
GRANDMASTERS,GR,NA1_4581393164,1
GRANDMASTERS,GR,NA1_4581273585,1
GRANDMASTERS,GR,NA1_4581220316,1
GRANDMASTERS,GR,NA1_4581177257,1
GRANDMASTERS,GR,NA1_4580340440,1
GRANDMASTERS,GR,NA1_4580295596,1
GRANDMASTERS,GR,NA1_4580250352,0
GRANDMASTERS,GR,NA1_4580189809,1
GRANDMASTERS,GR,NA1_4580029546,0
GRANDMASTERS,GR,NA1_4579577590,1
GRANDMASTERS,GR,NA1_4579551171,0
GRANDMASTERS,GR,NA1_4578572350,0
GRANDMASTERS,GR,NA1_4578539186,1
GRANDMASTERS,GR,NA1_4578500832,1
GRANDMASTERS,GR,NA1_4578450916,0
GRANDMASTERS,GR,NA1_4578382477,0
GRANDMASTERS,GR,NA1_4578350164,0
GRANDMASTERS,GR,NA1_4578335019,1
GRANDMASTERS,GR,NA1_4574067017,0
GRANDMASTERS,GR,NA1_4573998544,1
GRANDMASTERS,GR,NA1_4573990971,0
GRANDMASTERS,GR,NA1_4573957853,0
GRANDMASTERS,GR,NA1_4573922415,1
GRANDMASTERS,GR,NA1_4573303830,1
GRANDMASTERS,GR,NA1_4573250627,0
GRANDMASTERS,GR,NA1_4573011271,1
GRANDMASTERS,GR,NA1_4572972688,1
GRANDMASTERS,GR,NA1_4572968107,0
GRANDMASTERS,GR,NA1_4572941464,0
GRANDMASTERS,GR,NA1_4572916070,0
GRANDMASTERS,GR,NA1_4572500613,0
GRANDMASTERS,GR,NA1_4572468034,0
GRANDMASTERS,GR,NA1_4572399502,0
GRANDMASTERS,GR,NA1_4572337344,0
GRANDMASTERS,GR,NA1_4589886616,1
GRANDMASTERS,GR,NA1_4589432072,0
GRANDMASTERS,GR,NA1_4589245396,0
GRANDMASTERS,GR,NA1_4589214251,1
GRANDMASTERS,GR,NA1_4589163532,0
GRANDMASTERS,GR,NA1_4589099338,0
GRANDMASTERS,GR,NA1_4589025112,1
GRANDMASTERS,GR,NA1_4588989485,1
GRANDMASTERS,GR,NA1_4588951162,1
GRANDMASTERS,GR,NA1_4588617680,0
GRANDMASTERS,GR,NA1_4588618973,1
GRANDMASTERS,GR,NA1_4586799919,1
GRANDMASTERS,GR,NA1_4585934276,1
GRANDMASTERS,GR,NA1_4584470863,0
GRANDMASTERS,GR,NA1_4583620525,0
GRANDMASTERS,GR,NA1_4583509764,0
GRANDMASTERS,GR,NA1_4583409243,1
GRANDMASTERS,GR,NA1_4583383255,1
GRANDMASTERS,GR,NA1_4581264594,1
GRANDMASTERS,GR,NA1_4581219426,1
GRANDMASTERS,GR,NA1_4581172374,0
GRANDMASTERS,GR,NA1_4579565853,1
GRANDMASTERS,GR,NA1_4579502392,0
GRANDMASTERS,GR,NA1_4579463461,1
GRANDMASTERS,GR,NA1_4579405469,1
GRANDMASTERS,GR,NA1_4579348583,1
GRANDMASTERS,GR,NA1_4579318822,0
GRANDMASTERS,GR,NA1_4579231305,1
GRANDMASTERS,GR,NA1_4579181592,1
GRANDMASTERS,GR,NA1_4578733892,0
GRANDMASTERS,GR,NA1_4578675807,0
GRANDMASTERS,GR,NA1_4578638829,1
GRANDMASTERS,GR,NA1_4578561503,0
GRANDMASTERS,GR,NA1_4578523260,0
GRANDMASTERS,GR,NA1_4578483024,1
GRANDMASTERS,GR,NA1_4578425263,0
GRANDMASTERS,GR,NA1_4578363901,1
GRANDMASTERS,GR,NA1_4578192850,1
GRANDMASTERS,GR,NA1_4578176735,0
GRANDMASTERS,GR,NA1_4578028210,0
GRANDMASTERS,GR,NA1_4577979867,0
GRANDMASTERS,GR,NA1_4577933111,0
GRANDMASTERS,GR,NA1_4577890939,0
GRANDMASTERS,GR,NA1_4577771426,0
GRANDMASTERS,GR,NA1_4577722862,0
GRANDMASTERS,GR,NA1_4577681694,0
GRANDMASTERS,GR,NA1_4577666369,0
GRANDMASTERS,GR,NA1_4577142055,0
GRANDMASTERS,GR,NA1_4577121780,1
GRANDMASTERS,GR,NA1_4590125265,1
GRANDMASTERS,GR,NA1_4590104204,0
GRANDMASTERS,GR,NA1_4589751453,1
GRANDMASTERS,GR,NA1_4589706608,1
GRANDMASTERS,GR,NA1_4589389892,1
GRANDMASTERS,GR,NA1_4589360587,1
GRANDMASTERS,GR,NA1_4582035467,1
GRANDMASTERS,GR,NA1_4581998531,1
GRANDMASTERS,GR,NA1_4581946227,0
GRANDMASTERS,GR,NA1_4581918052,1
GRANDMASTERS,GR,NA1_4581891616,1
GRANDMASTERS,GR,NA1_4581873305,1
GRANDMASTERS,GR,NA1_4581463665,0
GRANDMASTERS,GR,NA1_4581436812,1
GRANDMASTERS,GR,NA1_4581393164,1
GRANDMASTERS,GR,NA1_4581273585,1
GRANDMASTERS,GR,NA1_4581220316,1
GRANDMASTERS,GR,NA1_4581177257,1
GRANDMASTERS,GR,NA1_4580340440,1
GRANDMASTERS,GR,NA1_4580295596,1
GRANDMASTERS,GR,NA1_4580250352,0
GRANDMASTERS,GR,NA1_4580189809,1
GRANDMASTERS,GR,NA1_4580029546,0
GRANDMASTERS,GR,NA1_4579577590,1
GRANDMASTERS,GR,NA1_4579551171,0
GRANDMASTERS,GR,NA1_4578572350,0
GRANDMASTERS,GR,NA1_4578539186,1
GRANDMASTERS,GR,NA1_4578500832,1
GRANDMASTERS,GR,NA1_4578450916,0
GRANDMASTERS,GR,NA1_4578382477,0
GRANDMASTERS,GR,NA1_4578350164,0
GRANDMASTERS,GR,NA1_4578335019,1
GRANDMASTERS,GR,NA1_4574067017,0
GRANDMASTERS,GR,NA1_4573998544,1
GRANDMASTERS,GR,NA1_4573990971,0
GRANDMASTERS,GR,NA1_4573957853,0
GRANDMASTERS,GR,NA1_4573922415,1
GRANDMASTERS,GR,NA1_4573303830,1
GRANDMASTERS,GR,NA1_4573250627,0
GRANDMASTERS,GR,NA1_4573011271,1
GRANDMASTERS,GR,NA1_4572972688,1
GRANDMASTERS,GR,NA1_4572968107,0
GRANDMASTERS,GR,NA1_4572941464,0
GRANDMASTERS,GR,NA1_4572916070,0
GRANDMASTERS,GR,NA1_4572500613,0
GRANDMASTERS,GR,NA1_4572468034,0
GRANDMASTERS,GR,NA1_4572399502,0
GRANDMASTERS,GR,NA1_4572337344,0
GRANDMASTERS,GR,NA1_4589886616,1
GRANDMASTERS,GR,NA1_4589432072,0
GRANDMASTERS,GR,NA1_4589245396,0
GRANDMASTERS,GR,NA1_4589214251,1
GRANDMASTERS,GR,NA1_4589163532,0
GRANDMASTERS,GR,NA1_4589099338,0
GRANDMASTERS,GR,NA1_4589025112,1
GRANDMASTERS,GR,NA1_4588989485,1
GRANDMASTERS,GR,NA1_4588951162,1
GRANDMASTERS,GR,NA1_4588617680,0
GRANDMASTERS,GR,NA1_4588618973,1
GRANDMASTERS,GR,NA1_4586799919,1
GRANDMASTERS,GR,NA1_4585934276,1
GRANDMASTERS,GR,NA1_4584470863,0
GRANDMASTERS,GR,NA1_4583620525,0
GRANDMASTERS,GR,NA1_4583509764,0
GRANDMASTERS,GR,NA1_4583409243,1
GRANDMASTERS,GR,NA1_4583383255,1
GRANDMASTERS,GR,NA1_4581264594,1
GRANDMASTERS,GR,NA1_4581219426,1
GRANDMASTERS,GR,NA1_4581172374,0
GRANDMASTERS,GR,NA1_4579565853,1
GRANDMASTERS,GR,NA1_4579502392,0
GRANDMASTERS,GR,NA1_4579463461,1
GRANDMASTERS,GR,NA1_4579405469,1
GRANDMASTERS,GR,NA1_4579348583,1
GRANDMASTERS,GR,NA1_4579318822,0
GRANDMASTERS,GR,NA1_4579231305,1
GRANDMASTERS,GR,NA1_4579181592,1
GRANDMASTERS,GR,NA1_4578733892,0
GRANDMASTERS,GR,NA1_4578675807,0
GRANDMASTERS,GR,NA1_4578638829,1
GRANDMASTERS,GR,NA1_4578561503,0
GRANDMASTERS,GR,NA1_4578523260,0
GRANDMASTERS,GR,NA1_4578483024,1
GRANDMASTERS,GR,NA1_4578425263,0
GRANDMASTERS,GR,NA1_4578363901,1
GRANDMASTERS,GR,NA1_4578192850,1
GRANDMASTERS,GR,NA1_4578176735,0
GRANDMASTERS,GR,NA1_4578028210,0
GRANDMASTERS,GR,NA1_4577979867,0
GRANDMASTERS,GR,NA1_4577933111,0
GRANDMASTERS,GR,NA1_4577890939,0
GRANDMASTERS,GR,NA1_4577771426,0
GRANDMASTERS,GR,NA1_4577722862,0
GRANDMASTERS,GR,NA1_4577681694,0
GRANDMASTERS,GR,NA1_4577666369,0
GRANDMASTERS,GR,NA1_4577142055,0
GRANDMASTERS,GR,NA1_4577121780,1
GRANDMASTERS,GR,NA1_4590125265,1
GRANDMASTERS,GR,NA1_4590104204,0
GRANDMASTERS,GR,NA1_4589751453,1
GRANDMASTERS,GR,NA1_4589706608,1
GRANDMASTERS,GR,NA1_4589389892,1
GRANDMASTERS,GR,NA1_4589360587,1
GRANDMASTERS,GR,NA1_4589332333,1
GRANDMASTERS,GR,NA1_4589304341,1
GRANDMASTERS,GR,NA1_4588889998,0
GRANDMASTERS,GR,NA1_4588832888,1
GRANDMASTERS,GR,NA1_4588779160,0
GRANDMASTERS,GR,NA1_4588761234,1
GRANDMASTERS,GR,NA1_4588577879,1
GRANDMASTERS,GR,NA1_4588554487,0
GRANDMASTERS,GR,NA1_4588137749,1
GRANDMASTERS,GR,NA1_4588087635,1
GRANDMASTERS,GR,NA1_4586458688,1
GRANDMASTERS,GR,NA1_4585669344,0
GRANDMASTERS,GR,NA1_4585630934,0
GRANDMASTERS,GR,NA1_4585555266,0
GRANDMASTERS,GR,NA1_4585411557,0
GRANDMASTERS,GR,NA1_4585385455,1
GRANDMASTERS,GR,NA1_4585362316,1
GRANDMASTERS,GR,NA1_4585294624,0
GRANDMASTERS,GR,NA1_4585275804,1
GRANDMASTERS,GR,NA1_4585110099,0
GRANDMASTERS,GR,NA1_4585089389,0
GRANDMASTERS,GR,NA1_4585066928,1
GRANDMASTERS,GR,NA1_4585036164,0
GRANDMASTERS,GR,NA1_4584994372,1
GRANDMASTERS,GR,NA1_4584598435,1
GRANDMASTERS,GR,NA1_4584559282,0
GRANDMASTERS,GR,NA1_4584506311,0
GRANDMASTERS,GR,NA1_4584479271,1
GRANDMASTERS,GR,NA1_4584452237,1
GRANDMASTERS,GR,NA1_4584435067,1
GRANDMASTERS,GR,NA1_4584270509,0
GRANDMASTERS,GR,NA1_4584252743,1
GRANDMASTERS,GR,NA1_4584216894,1
GRANDMASTERS,GR,NA1_4582946025,1
GRANDMASTERS,GR,NA1_4582910943,1
GRANDMASTERS,GR,NA1_4582868091,1
GRANDMASTERS,GR,NA1_4582834986,1
GRANDMASTERS,GR,NA1_4582788608,0
GRANDMASTERS,GR,NA1_4582580058,1
GRANDMASTERS,GR,NA1_4582564849,0
GRANDMASTERS,GR,NA1_4582541010,1
GRANDMASTERS,GR,NA1_4582524760,0
GRANDMASTERS,GR,NA1_4582470661,1
GRANDMASTERS,GR,NA1_4582413549,0
GRANDMASTERS,GR,NA1_4590022502,1
GRANDMASTERS,GR,NA1_4589947796,1
GRANDMASTERS,GR,NA1_4589903442,0
GRANDMASTERS,GR,NA1_4589858892,1
GRANDMASTERS,GR,NA1_4589816352,1
GRANDMASTERS,GR,NA1_4589791254,0
GRANDMASTERS,GR,NA1_4589746059,0
GRANDMASTERS,GR,NA1_4589719800,1
GRANDMASTERS,GR,NA1_4587004189,1
GRANDMASTERS,GR,NA1_4585391589,1
GRANDMASTERS,GR,NA1_4584636727,0
GRANDMASTERS,GR,NA1_4584631779,0
GRANDMASTERS,GR,NA1_4584013082,1
GRANDMASTERS,GR,NA1_4583962098,1
GRANDMASTERS,GR,NA1_4583792510,1
GRANDMASTERS,GR,NA1_4583184673,1
GRANDMASTERS,GR,NA1_4583149579,1
GRANDMASTERS,GR,NA1_4583101581,1
GRANDMASTERS,GR,NA1_4582220485,0
GRANDMASTERS,GR,NA1_4581987738,0
GRANDMASTERS,GR,NA1_4581949577,1
GRANDMASTERS,GR,NA1_4581558079,1
GRANDMASTERS,GR,NA1_4581531211,1
GRANDMASTERS,GR,NA1_4581503162,1
GRANDMASTERS,GR,NA1_4581444878,0
GRANDMASTERS,GR,NA1_4581383710,1
GRANDMASTERS,GR,NA1_4580620400,1
GRANDMASTERS,GR,NA1_4580608309,0
GRANDMASTERS,GR,NA1_4580590125,1
GRANDMASTERS,GR,NA1_4580563409,1
GRANDMASTERS,GR,NA1_4580551892,1
GRANDMASTERS,GR,NA1_4580409741,1
GRANDMASTERS,GR,NA1_4580354875,1
GRANDMASTERS,GR,NA1_4579678776,1
GRANDMASTERS,GR,NA1_4579652741,0
GRANDMASTERS,GR,NA1_4579624747,0
GRANDMASTERS,GR,NA1_4579056298,1
GRANDMASTERS,GR,NA1_4579035335,0
GRANDMASTERS,GR,NA1_4577979867,0
GRANDMASTERS,GR,NA1_4577954524,0
GRANDMASTERS,GR,NA1_4577910465,1
GRANDMASTERS,GR,NA1_4577893085,1
GRANDMASTERS,GR,NA1_4577857641,1
GRANDMASTERS,GR,NA1_4568071890,1
GRANDMASTERS,GR,NA1_4568016056,1
GRANDMASTERS,GR,NA1_4567946408,0
GRANDMASTERS,GR,NA1_4567192029,1
GRANDMASTERS,GR,NA1_4567160592,1
GRANDMASTERS,GR,NA1_4567144800,1
GRANDMASTERS,GR,NA1_4567107768,0
GRANDMASTERS,GR,NA1_4590072111,1
GRANDMASTERS,GR,NA1_4590034500,0
GRANDMASTERS,GR,NA1_4589995465,1
GRANDMASTERS,GR,NA1_4589986258,1
GRANDMASTERS,GR,NA1_4589957246,1
GRANDMASTERS,GR,NA1_4589242310,0
GRANDMASTERS,GR,NA1_4589212913,1
GRANDMASTERS,GR,NA1_4589163988,1
GRANDMASTERS,GR,NA1_4589016808,0
GRANDMASTERS,GR,NA1_4588365497,0
GRANDMASTERS,GR,NA1_4588344181,1
GRANDMASTERS,GR,NA1_4588299519,0
GRANDMASTERS,GR,NA1_4588260399,0
GRANDMASTERS,GR,NA1_4588204716,1
GRANDMASTERS,GR,NA1_4588166655,0
GRANDMASTERS,GR,NA1_4588147803,0
GRANDMASTERS,GR,NA1_4588116334,0
GRANDMASTERS,GR,NA1_4588053991,0
GRANDMASTERS,GR,NA1_4588025326,1
GRANDMASTERS,GR,NA1_4587572758,0
GRANDMASTERS,GR,NA1_4587523762,1
GRANDMASTERS,GR,NA1_4587485244,0
GRANDMASTERS,GR,NA1_4587420097,0
GRANDMASTERS,GR,NA1_4587377665,1
GRANDMASTERS,GR,NA1_4587306903,0
GRANDMASTERS,GR,NA1_4586992057,0
GRANDMASTERS,GR,NA1_4586971169,1
GRANDMASTERS,GR,NA1_4586520477,1
GRANDMASTERS,GR,NA1_4586489007,1
GRANDMASTERS,GR,NA1_4586454235,1
GRANDMASTERS,GR,NA1_4586388168,0
GRANDMASTERS,GR,NA1_4586344653,1
GRANDMASTERS,GR,NA1_4585791292,0
GRANDMASTERS,GR,NA1_4585775942,0
GRANDMASTERS,GR,NA1_4585744505,1
GRANDMASTERS,GR,NA1_4585702497,1
GRANDMASTERS,GR,NA1_4585662927,1
GRANDMASTERS,GR,NA1_4585622949,0
GRANDMASTERS,GR,NA1_4585587328,0
GRANDMASTERS,GR,NA1_4584898123,1
GRANDMASTERS,GR,NA1_4584850611,1
GRANDMASTERS,GR,NA1_4584810330,0
GRANDMASTERS,GR,NA1_4584776275,0
GRANDMASTERS,GR,NA1_4584733795,1
GRANDMASTERS,GR,NA1_4584695585,0
GRANDMASTERS,GR,NA1_4584677127,1
GRANDMASTERS,GR,NA1_4584214974,0
GRANDMASTERS,GR,NA1_4584189832,1
GRANDMASTERS,GR,NA1_4584153172,0
GRANDMASTERS,GR,NA1_4584118832,1
GRANDMASTERS,GR,NA1_4589524793,1
GRANDMASTERS,GR,NA1_4589500557,1
GRANDMASTERS,GR,NA1_4589313683,0
GRANDMASTERS,GR,NA1_4589286399,1
GRANDMASTERS,GR,NA1_4589265752,1
GRANDMASTERS,GR,NA1_4588995304,0
GRANDMASTERS,GR,NA1_4588963977,1
GRANDMASTERS,GR,NA1_4588738005,0
GRANDMASTERS,GR,NA1_4588721244,1
GRANDMASTERS,GR,NA1_4588693033,1
GRANDMASTERS,GR,NA1_4588679529,1
GRANDMASTERS,GR,NA1_4588670969,0
GRANDMASTERS,GR,NA1_4587957284,1
GRANDMASTERS,GR,NA1_4587923423,0
GRANDMASTERS,GR,NA1_4587823961,0
GRANDMASTERS,GR,NA1_4587810855,1
GRANDMASTERS,GR,NA1_4587473640,1
GRANDMASTERS,GR,NA1_4587435859,1
GRANDMASTERS,GR,NA1_4586995573,0
GRANDMASTERS,GR,NA1_4586964259,1
GRANDMASTERS,GR,NA1_4586923322,1
GRANDMASTERS,GR,NA1_4586903499,1
GRANDMASTERS,GR,NA1_4586889522,0
GRANDMASTERS,GR,NA1_4586884792,0
GRANDMASTERS,GR,NA1_4586429705,0
GRANDMASTERS,GR,NA1_4586410750,0
GRANDMASTERS,GR,NA1_4586384932,0
GRANDMASTERS,GR,NA1_4586354276,0
GRANDMASTERS,GR,NA1_4586075904,1
GRANDMASTERS,GR,NA1_4586065797,0
GRANDMASTERS,GR,NA1_4586040958,1
GRANDMASTERS,GR,NA1_4586027904,1
GRANDMASTERS,GR,NA1_4586013149,1
GRANDMASTERS,GR,NA1_4585993695,1
GRANDMASTERS,GR,NA1_4585821417,1
GRANDMASTERS,GR,NA1_4585796273,0
GRANDMASTERS,GR,NA1_4585207395,0
GRANDMASTERS,GR,NA1_4585030964,0
GRANDMASTERS,GR,NA1_4585004850,0
GRANDMASTERS,GR,NA1_4584972824,1
GRANDMASTERS,GR,NA1_4584923612,1
GRANDMASTERS,GR,NA1_4584882368,1
GRANDMASTERS,GR,NA1_4584845721,0
GRANDMASTERS,GR,NA1_4584815583,1
GRANDMASTERS,GR,NA1_4584420568,1
GRANDMASTERS,GR,NA1_4584395656,1
GRANDMASTERS,GR,NA1_4584385623,0
GRANDMASTERS,GR,NA1_4584063468,1
GRANDMASTERS,GR,NA1_4584034883,1
GRANDMASTERS,GR,NA1_4584000965,0
GRANDMASTERS,GR,NA1_4588890915,0
GRANDMASTERS,GR,NA1_4588874882,1
GRANDMASTERS,GR,NA1_4588839189,1
GRANDMASTERS,GR,NA1_4587883580,0
GRANDMASTERS,GR,NA1_4587835416,1
GRANDMASTERS,GR,NA1_4587062504,1
GRANDMASTERS,GR,NA1_4587043937,1
GRANDMASTERS,GR,NA1_4586996366,1
GRANDMASTERS,GR,NA1_4586976047,0
GRANDMASTERS,GR,NA1_4586951778,0
GRANDMASTERS,GR,NA1_4586155094,1
GRANDMASTERS,GR,NA1_4586129715,0
GRANDMASTERS,GR,NA1_4586108267,0
GRANDMASTERS,GR,NA1_4586081050,0
GRANDMASTERS,GR,NA1_4586071927,0
GRANDMASTERS,GR,NA1_4586046359,1
GRANDMASTERS,GR,NA1_4585341511,0
GRANDMASTERS,GR,NA1_4585313187,0
GRANDMASTERS,GR,NA1_4584855480,0
GRANDMASTERS,GR,NA1_4584818386,0
GRANDMASTERS,GR,NA1_4584769671,0
GRANDMASTERS,GR,NA1_4584733795,1
GRANDMASTERS,GR,NA1_4584690992,0
GRANDMASTERS,GR,NA1_4583778501,0
GRANDMASTERS,GR,NA1_4583761539,1
GRANDMASTERS,GR,NA1_4583738067,0
GRANDMASTERS,GR,NA1_4582862054,0
GRANDMASTERS,GR,NA1_4582843762,1
GRANDMASTERS,GR,NA1_4582807632,1
GRANDMASTERS,GR,NA1_4582789098,0
GRANDMASTERS,GR,NA1_4582769852,1
GRANDMASTERS,GR,NA1_4582738405,0
GRANDMASTERS,GR,NA1_4582722198,1
GRANDMASTERS,GR,NA1_4582002544,1
GRANDMASTERS,GR,NA1_4580973257,1
GRANDMASTERS,GR,NA1_4580946756,1
GRANDMASTERS,GR,NA1_4580912020,1
GRANDMASTERS,GR,NA1_4580882258,0
GRANDMASTERS,GR,NA1_4580041574,0
GRANDMASTERS,GR,NA1_4580008668,0
GRANDMASTERS,GR,NA1_4579988490,1
GRANDMASTERS,GR,NA1_4579963839,1
GRANDMASTERS,GR,NA1_4579025303,0
GRANDMASTERS,GR,NA1_4579002242,1
GRANDMASTERS,GR,NA1_4578978274,1
GRANDMASTERS,GR,NA1_4578971889,1
GRANDMASTERS,GR,NA1_4577717836,1
GRANDMASTERS,GR,NA1_4577063008,1
GRANDMASTERS,GR,NA1_4577019154,1
GRANDMASTERS,GR,NA1_4576981812,1
GRANDMASTERS,GR,NA1_4590148699,1
GRANDMASTERS,GR,NA1_4590115399,0
GRANDMASTERS,GR,NA1_4589716570,1
GRANDMASTERS,GR,NA1_4589693522,0
GRANDMASTERS,GR,NA1_4589658935,1
GRANDMASTERS,GR,NA1_4589625589,0
